claw_length_cm,size_cm,tail_length_cm,species
10.401,65.948,0.66,two_toed
8.96,65.989,0.197,two_toed
9.925,66.416,0.156,two_toed
8.633,64.958,-0.032,two_toed
8.601,66.294,2.126,two_toed
7.364,65.461,-0.99,two_toed
9.652,67.574,-1.929,two_toed
8.605,65.066,-0.364,two_toed
10.042,65.743,0.957,two_toed
9.901,65.753,1.089,two_toed
9.371,66.129,2.428,two_toed
10.724,66.425,1.589,two_toed
9.886,65.81,0.208,two_toed
8.188,67.833,-0.541,two_toed
9.581,67.012,-1.292,two_toed
9.166,64.985,0.418,two_toed
8.551,65.518,-0.389,two_toed
9.327,66.505,-0.22,two_toed
9.712,65.34,0,two_toed
7.614,66.711,-0.292,two_toed
7.429,65.749,1.368,two_toed
9.31,65.894,0.751,two_toed
9.026,68.077,1.386,two_toed
9.412,66.061,1.16,two_toed
8.802,63.86,1.61,two_toed
8.643,66.384,1.089,two_toed
9.371,66.622,2.424,two_toed
9.14,66.033,0.771,two_toed
10.991,66.646,0.14,two_toed
10.488,67.262,0.648,two_toed
9.989,65.266,2.073,two_toed
9.27,66.19,1.068,two_toed
8.662,65.518,0.87,two_toed
10.126,66.144,0.932,two_toed
9.678,66.09,1.874,two_toed
9.398,65.339,0.13,two_toed
7.629,65.326,1.604,two_toed
8.595,67.68,0.972,two_toed
9.32,65.247,-1.6,two_toed
7.775,66.447,0.621,two_toed
9.767,65.606,1.93,two_toed
9.989,65.453,-0.9,two_toed
8.077,65.301,-0.697,two_toed
9.41,67.649,-0.35,two_toed
6.27,65.138,1.318,two_toed
9.266,67.174,-1.396,two_toed
9.262,65.695,-1.51,two_toed
8.68,65.871,-0.15,two_toed
9.771,66.991,-0.333,two_toed
9.956,65.336,0.072,two_toed
7.924,66.733,0.57,two_toed
9.238,66.445,-0.331,two_toed
9.559,66.899,0.498,two_toed
8.075,66.535,0.123,two_toed
9.22,66.359,1.649,two_toed
8.136,65.469,0.686,two_toed
7.692,67.953,0.626,two_toed
8.33,66.172,-0.85,two_toed
8.635,64.824,0.96,two_toed
8.709,64.432,-0.237,two_toed
10.038,66.214,-0.586,two_toed
9.445,66.407,-0.616,two_toed
8.056,65.6,2.182,two_toed
9.084,66.172,1.46,two_toed
6.901,66.942,-1.264,two_toed
9.408,66.273,0.173,two_toed
10.588,66.827,-0.083,two_toed
8.835,65.398,-1.347,two_toed
6.574,66.418,0.146,two_toed
7.641,64.692,-1.899,two_toed
8.44,65.155,-0.815,two_toed
9.539,66.736,0.611,two_toed
10.999,64.887,-0.043,two_toed
9.657,65.934,-0.731,two_toed
10.006,66.092,0.086,two_toed
9.005,65.456,-0.503,two_toed
9.085,64.658,0.385,two_toed
9.002,63.925,1.398,two_toed
8.204,67.405,1.487,two_toed
9.879,67.036,-0.12,two_toed
8.792,65.57,-0.652,two_toed
7.407,65.557,0.536,two_toed
8.791,65.053,1.026,two_toed
10.327,65.996,2.014,two_toed
8.026,63.883,2.126,two_toed
9.324,67.12,2.674,two_toed
9.589,66.09,-0.143,two_toed
10.261,63.334,0.39,two_toed
6.549,64.533,0.522,two_toed
8.25,66.951,-0.982,two_toed
10.252,68.174,-0.413,two_toed
9.126,65.51,1.718,two_toed
8.218,65.747,0.812,two_toed
9.294,66.442,1.066,two_toed
7.408,66.483,0.452,two_toed
9.901,64.399,-1.266,two_toed
8.67,66.599,0.928,two_toed
9.339,64.764,-0.087,two_toed
10.048,66.611,1.227,two_toed
6.175,65.547,-1.567,two_toed
7.386,65.435,1.996,two_toed
8.198,66.293,1.002,two_toed
8.801,67.327,0.024,two_toed
10.573,68.151,-0.365,two_toed
7.608,67.173,2.181,two_toed
9.697,66.725,0.179,two_toed
8.953,65.527,-0.652,two_toed
8.019,67.625,0.246,two_toed
8.996,65.759,0.111,two_toed
9.384,66.314,-1.173,two_toed
8.722,66.564,1.956,two_toed
8.672,65.083,0.984,two_toed
8.932,66.532,0.327,two_toed
11.069,65.706,0.862,two_toed
9.069,64.613,-1.142,two_toed
8.729,66.883,2.227,two_toed
8.548,63.862,0.369,two_toed
7.67,65.469,1.63,two_toed
7.099,65.569,0.154,two_toed
10.02,66.273,-0.71,two_toed
10.085,66.238,2.093,two_toed
8.22,67.367,0.195,two_toed
8.617,65.939,1.211,two_toed
9.836,65.793,0.791,two_toed
8.59,66.054,-0.097,two_toed
8.211,66.921,0.213,two_toed
9.583,65.45,1.001,two_toed
10.049,65.587,0.363,two_toed
9.82,64.508,0.334,two_toed
8.98,67.354,1.124,two_toed
9.261,65.628,0.097,two_toed
8.35,66.555,0.849,two_toed
8.191,67.189,-0.107,two_toed
7.959,66.949,0.655,two_toed
9.406,66.319,0.657,two_toed
9.996,65.548,1.517,two_toed
10.448,63.979,0.879,two_toed
8.086,67.064,1.125,two_toed
7.122,65.006,0.024,two_toed
8.964,66.064,0.126,two_toed
10.412,66.408,1.34,two_toed
9.744,66.274,0.853,two_toed
9.292,65.875,-0.468,two_toed
7.265,64.733,1.456,two_toed
8.548,66.921,-0.027,two_toed
7.577,65.865,1.238,two_toed
7.98,66.745,-2.262,two_toed
9.992,65.501,1.434,two_toed
6.677,64.986,0.184,two_toed
8.79,66.605,0.153,two_toed
9.737,66.408,-1.209,two_toed
8.293,65.187,0.156,two_toed
8.902,66.277,-0.236,two_toed
9.188,66.554,0.534,two_toed
7.559,66.559,0.761,two_toed
9.79,63.756,-0.383,two_toed
9.661,66.082,0.703,two_toed
9.998,64.379,1.529,two_toed
9.585,65.197,-0.945,two_toed
9.274,65.082,0.873,two_toed
8.58,66.613,1.688,two_toed
8.571,66.993,1.281,two_toed
9.061,67.224,-1.738,two_toed
8.713,64.406,-0.091,two_toed
8.278,66.595,1.584,two_toed
8.467,65.165,0.631,two_toed
8.954,65.238,0.619,two_toed
9.568,66.173,0.472,two_toed
9.149,65.915,-1.406,two_toed
11.128,66.455,-0.018,two_toed
11.193,66.513,0.62,two_toed
10.134,66.532,0.533,two_toed
8.002,66.324,-1.13,two_toed
8.685,65.848,-0.342,two_toed
9.242,64.173,-0.862,two_toed
8.658,65.057,0.833,two_toed
7.959,65.218,0.141,two_toed
8.55,66.669,0.129,two_toed
9.571,66.362,0.009,two_toed
9.441,64.789,0.808,two_toed
9.277,64.862,-0.61,two_toed
8.507,63.694,0.046,two_toed
10.069,66.843,0.411,two_toed
7.91,67.089,-0.337,two_toed
9.815,65.455,-0.859,two_toed
8.202,66.517,0.703,two_toed
6.694,66.739,0.746,two_toed
10.668,64.866,0.754,two_toed
8.789,65.393,0.757,two_toed
9.446,67.847,0.535,two_toed
10.516,66.628,-0.685,two_toed
8.331,65.352,0.242,two_toed
8.488,65.941,-1.76,two_toed
9.009,66.797,-0.804,two_toed
8.365,66.992,-0.41,two_toed
9.323,65.218,1.889,two_toed
9.811,66.496,-0.48,two_toed
10.74,65.156,0.428,two_toed
9.234,67.602,0.375,two_toed
8.833,65.97,-0.612,two_toed
8.165,65.276,-1.368,two_toed
8.599,67.398,-0.688,two_toed
10.162,65.689,1.419,two_toed
10.554,66.198,0.753,two_toed
10.082,66.101,0.202,two_toed
8.716,64.725,-0.99,two_toed
7.821,65.484,0.473,two_toed
11.096,67.665,1.208,two_toed
9.018,65.423,0.685,two_toed
9.357,66.118,1.06,two_toed
8.809,65.114,1.037,two_toed
8.612,65.252,-0.47,two_toed
9.543,62.92,0.948,two_toed
8.573,66.557,1.36,two_toed
9.487,64.532,0.187,two_toed
8.747,66.292,0.082,two_toed
8.947,65.205,0.064,two_toed
10.209,65.257,1.713,two_toed
9.613,66.722,-1.499,two_toed
9.976,65.989,-1.376,two_toed
9.098,65.437,-0.244,two_toed
8.526,65.623,2.313,two_toed
9.399,64.179,0.232,two_toed
9.603,65.386,0.559,two_toed
8.707,65.775,1.183,two_toed
9.207,66.281,0.084,two_toed
8.413,66.17,0.476,two_toed
6.041,66.673,-1.478,two_toed
8.205,68.203,0.009,two_toed
8.687,64.339,1.398,two_toed
9.661,65.677,0.53,two_toed
6.569,66.219,-1.755,two_toed
8.225,66.493,0.893,two_toed
9.01,65.038,-0.437,two_toed
8.799,66.268,-0.431,two_toed
10.003,65.963,0.378,two_toed
8.447,66.69,-0.33,two_toed
9.813,65.699,0.486,two_toed
8.274,66.504,1.525,two_toed
10.116,64.841,-2.184,two_toed
8.674,66.028,0.678,two_toed
9.514,63.7,-1.071,two_toed
9.252,65.484,1.828,two_toed
8.983,66.033,0.168,two_toed
9.945,64.795,-1.064,two_toed
9.705,65.43,1.373,two_toed
8.26,66.437,0.435,two_toed
9.317,65.954,-1.233,two_toed
9.383,65.707,-0.065,two_toed
8.38,64.347,-1.378,two_toed
8.335,65.274,1.351,two_toed
9.771,66.456,1.491,two_toed
8.319,64.022,2.494,two_toed
9.074,66.018,-0.161,two_toed
11.381,65.517,2.465,two_toed
10.242,66.589,-0.134,two_toed
9.304,68.039,-0.062,two_toed
8.257,65.894,-0.91,two_toed
9.731,64.588,2.275,two_toed
9.7,64.921,-0.368,two_toed
6.631,64.641,0.33,two_toed
8.768,67.509,0.941,two_toed
8.267,67.68,0.525,two_toed
8.654,65.67,1.442,two_toed
7.427,65.605,0.571,two_toed
8.007,65.753,-0.163,two_toed
10.558,66.527,0.669,two_toed
9.026,65.394,-0.344,two_toed
10.525,65.792,0.765,two_toed
8.962,67.816,0.319,two_toed
8.432,65.35,1.574,two_toed
8.544,65.311,-0.143,two_toed
9.133,65.22,1.253,two_toed
8.939,66.871,0.322,two_toed
10.072,66.591,0.836,two_toed
10.02,64.92,0.004,two_toed
9.555,66.835,-0.582,two_toed
10.218,66.824,0.809,two_toed
10.987,65.741,-0.089,two_toed
10.754,64.94,-0.349,two_toed
8.309,65.974,0.137,two_toed
10.655,64.161,1.09,two_toed
10.158,67.281,0.548,two_toed
9.073,64.971,-0.142,two_toed
8.822,66.361,-1.501,two_toed
7.624,67.171,0.741,two_toed
8.8,66.693,2.128,two_toed
8.337,67.058,-0.239,two_toed
8.959,66.326,-1.999,two_toed
8.364,65.661,0.641,two_toed
9.868,65.158,-0.34,two_toed
9.127,64.326,-0.457,two_toed
10.048,65.882,-1.147,two_toed
6.477,65.672,-1.753,two_toed
7.863,64.841,-0.428,two_toed
9.194,65.807,-0.501,two_toed
8.549,64.911,0.356,two_toed
9.567,66.254,0.745,two_toed
9.353,65.438,-0.424,two_toed
7.686,65.061,0.516,two_toed
8.532,64.78,-1.514,two_toed
11.367,66.628,0.841,two_toed
9.424,66.303,0.221,two_toed
9.512,66.119,0.431,two_toed
7.482,65.859,2.074,two_toed
10.607,65.631,-1.154,two_toed
9.182,66.105,0.273,two_toed
8.908,67.061,0.298,two_toed
9.517,66.287,0.951,two_toed
9.323,66.608,-0.563,two_toed
10.082,66.505,0.331,two_toed
7.953,68.571,-0.015,two_toed
10.136,65.241,0.171,two_toed
10.171,64.213,-0.015,two_toed
7.435,64.951,-0.515,two_toed
8.24,66.21,0.347,two_toed
9.365,64.574,0.602,two_toed
9.349,67.138,0.598,two_toed
8.034,66.13,2.494,two_toed
9.747,64.224,-0.594,two_toed
8.459,65.486,1.179,two_toed
9.159,65.108,0.395,two_toed
8.136,66.148,0.759,two_toed
9.165,66.124,1.877,two_toed
6.909,67.929,-0.615,two_toed
9.372,66.246,-0.184,two_toed
7.919,66.954,0.398,two_toed
10.48,65.11,0.695,two_toed
8.113,65.592,-0.881,two_toed
8.36,65.985,0.882,two_toed
8.469,65.803,-1.54,two_toed
6.49,65.113,0.943,two_toed
8.505,67.005,-0.038,two_toed
6.274,67.978,0.439,two_toed
8.075,64.693,0.634,two_toed
9.45,66.013,-1.074,two_toed
10.214,65.536,2.133,two_toed
8.715,66.024,-0.242,two_toed
8.645,66.121,-1.378,two_toed
7.249,66.479,0.97,two_toed
8.246,66.371,1.222,two_toed
9.025,67.244,-0.247,two_toed
8.462,66.097,1.988,two_toed
8.679,66.442,0.827,two_toed
7.242,64.027,1.677,two_toed
10.9,66.732,-0.352,two_toed
8.793,67.51,0.582,two_toed
8.836,65.266,0.121,two_toed
8.538,65.671,-1.112,two_toed
7.887,64.145,0.79,two_toed
8.526,66.567,-1.616,two_toed
8.327,67.751,-0.26,two_toed
7.657,64.93,1.184,two_toed
8.423,65.929,-1.961,two_toed
6.797,66.507,0.783,two_toed
8.706,66.044,1.274,two_toed
8.602,65.126,1.464,two_toed
8.288,66.989,0.56,two_toed
9.131,66.284,0.259,two_toed
7.465,65.615,-0.288,two_toed
9.307,65.438,1.188,two_toed
10.245,65.675,0.049,two_toed
7.438,64.959,-2.193,two_toed
9.433,66.504,0.146,two_toed
9.127,67.035,1.007,two_toed
8.58,66.695,0.89,two_toed
8.842,67.865,-0.081,two_toed
9.012,66.543,0.445,two_toed
8.402,64.537,1.539,two_toed
8.593,66.82,0.797,two_toed
9.892,64.736,-0.219,two_toed
8.975,67.149,1.443,two_toed
9.976,63.851,2.296,two_toed
9.97,64.62,0.654,two_toed
8.535,66.268,0.643,two_toed
9.329,67.79,1.129,two_toed
10.168,67.787,-0.779,two_toed
9.673,68.038,1.295,two_toed
9.48,65.972,1.07,two_toed
8.423,65.994,-0.359,two_toed
9.091,66.604,1.833,two_toed
9.268,66.515,1.465,two_toed
8.391,66.532,0.371,two_toed
8.482,68.752,0.316,two_toed
8.94,65.099,1.026,two_toed
10.276,66.304,0.306,two_toed
8.783,66.843,-2.893,two_toed
7.919,66.259,0.424,two_toed
9.471,66.085,0.307,two_toed
9.198,67.249,-1.512,two_toed
7.818,66.799,1.88,two_toed
7.742,65.795,-0.038,two_toed
8.408,65.782,2.652,two_toed
9.729,68.76,0.988,two_toed
9.914,65.955,-0.483,two_toed
8.88,66.947,-0.872,two_toed
7.061,66.645,1.838,two_toed
8.039,65.213,-1.046,two_toed
9.396,65.724,2.657,two_toed
9.769,64.644,-0.051,two_toed
11.152,66.117,0.625,two_toed
10.861,67.874,-0.336,two_toed
7.64,65.648,-0.599,two_toed
8.836,66.666,-2.168,two_toed
8.302,67.385,0.327,two_toed
9.108,66.535,-0.863,two_toed
7.808,65.556,0.968,two_toed
10.275,64.927,0.117,two_toed
8.55,66.242,0.435,two_toed
9.979,66.607,2.644,two_toed
8.724,65.016,-2.066,two_toed
9.336,65.765,-0.657,two_toed
7.282,68.526,2.136,two_toed
8.644,67.89,-0.287,two_toed
8.914,66.706,0.018,two_toed
8.28,65.073,0.035,two_toed
10.702,67.146,1.67,two_toed
8.118,66.355,0.873,two_toed
10.463,66.716,-0.787,two_toed
6.784,67.337,1.725,two_toed
7.789,65.906,-0.278,two_toed
8.556,64.746,1.622,two_toed
9.412,65.885,2.695,two_toed
8.338,65.745,1.496,two_toed
7.944,66.293,-0.471,two_toed
12.171,64.095,0.861,two_toed
8.036,65.196,1.892,two_toed
9.881,66.475,0.479,two_toed
9.339,66.262,2.338,two_toed
9.489,66.782,-0.13,two_toed
9.141,66.529,-0.644,two_toed
8.653,65.191,-1.07,two_toed
8.265,65.238,-2.468,two_toed
6.807,66.809,0.059,two_toed
9.153,66.405,-0.286,two_toed
8.593,66.267,0.963,two_toed
8.988,65.164,1.819,two_toed
8.582,65.917,1.453,two_toed
9.979,64.783,1.295,two_toed
11.104,66.964,1.504,two_toed
7.596,64.798,-0.55,two_toed
9.45,65.167,0.14,two_toed
8.842,64.825,2.509,two_toed
10.081,65.797,0.889,two_toed
9.095,65.107,-1.357,two_toed
6.862,66.157,0.042,two_toed
8.349,65.289,-0.611,two_toed
11.412,67.5,-0.867,two_toed
9.37,65.489,-0.544,two_toed
9.015,66.582,0.773,two_toed
7.086,65.531,1.336,two_toed
10.899,65.909,0.065,two_toed
9.071,66.125,0.733,two_toed
6.58,65.56,0.859,two_toed
7.933,66.523,-0.815,two_toed
10.354,64.546,-0.34,two_toed
10.1,66.124,0.729,two_toed
8.288,65.822,0.49,two_toed
9.754,64.702,-0.077,two_toed
9.808,66.032,1.42,two_toed
8.693,65.16,1.974,two_toed
9.858,65.517,0.509,two_toed
8.542,67.751,-0.428,two_toed
9.97,67.355,0.519,two_toed
9.214,65.352,-0.622,two_toed
8.228,65.422,-1.799,two_toed
9.414,66.968,0.964,two_toed
8.522,67.527,0.719,two_toed
9.194,66.862,0.215,two_toed
7.661,65.99,-0.171,two_toed
9.726,65.193,0.234,two_toed
8.247,65.753,0.133,two_toed
10.375,67.889,0.842,two_toed
10.588,65.178,0.139,two_toed
8.089,66.592,-0.635,two_toed
9.023,66.237,-0.954,two_toed
7.979,65.537,0.454,two_toed
8.655,66.64,1.561,two_toed
11.024,65.276,-0.567,two_toed
8.84,65.933,0.117,two_toed
8.111,67.015,-1.429,two_toed
9.754,64.747,0.576,two_toed
10.278,64.969,1.163,two_toed
9.203,66.469,1.353,two_toed
10.063,65.978,-0.072,two_toed
8.003,65.033,0.88,two_toed
9.701,67.449,1.28,two_toed
8.82,65.313,-1.05,two_toed
9.414,67.559,-0.234,two_toed
9.405,67.426,1.402,two_toed
8.204,67.105,1.261,two_toed
9.475,64.326,-1.717,two_toed
8.382,65.815,1.637,two_toed
8.148,66.526,-0.467,two_toed
8.889,67.19,-0.062,two_toed
10.874,63.96,-0.403,two_toed
7.746,64.751,0.766,two_toed
9.13,66.646,0.302,two_toed
9.751,67.83,0.667,two_toed
10.698,66.602,-0.138,two_toed
8.249,66.81,-0.135,two_toed
8.242,66.001,1.024,two_toed
7.571,64.992,-0.137,two_toed
8.82,65.679,0.134,two_toed
7.13,65.979,-1.817,two_toed
9.576,67.022,1.213,two_toed
9.615,64.785,0.442,two_toed
10.197,66.171,-0.955,two_toed
8.174,65.952,-0.453,two_toed
9.998,66.89,1.07,two_toed
8.908,64.462,-0.222,two_toed
8.298,65.42,0.998,two_toed
7.269,66.578,0.261,two_toed
9.21,66.306,0.457,two_toed
9.994,67.406,0.762,two_toed
8.497,65.867,0.614,two_toed
10.274,65.51,1.351,two_toed
8.915,65.585,1.493,two_toed
8.94,66.693,2.074,two_toed
9.925,67.298,0.209,two_toed
9.157,65.694,0.971,two_toed
8.784,65.115,0.507,two_toed
7.088,68.444,0.829,two_toed
8.877,64.646,0.244,two_toed
9.611,66.939,-0.401,two_toed
10.113,65.916,1.294,two_toed
10.162,65.184,-0.728,two_toed
11.031,64.703,2.333,two_toed
8.606,66.777,0.177,two_toed
5.579,61.937,1.963,two_toed
5.342,63.655,2.049,two_toed
6.67,63.755,1.982,two_toed
3.702,62.912,1.87,two_toed
4.577,61.706,2.833,two_toed
5.996,63.473,2.502,two_toed
5.674,63.95,1.939,two_toed
5.03,64.051,2.655,two_toed
5.744,61.734,1.93,two_toed
5.17,62.108,1.029,two_toed
6.478,63.068,0.695,two_toed
6.592,63.355,2.526,two_toed
4.85,61.954,2.078,two_toed
4.438,62.297,1.983,two_toed
5.117,63.979,2.72,two_toed
7.402,63.387,1.747,two_toed
4.335,63.397,0.597,two_toed
6.65,62.422,2.479,two_toed
6.354,63.951,1.745,two_toed
5.313,61.671,1.612,two_toed
6.178,61.785,2.403,two_toed
5.335,61.773,2.827,two_toed
6.553,62.327,3.268,two_toed
6.617,61.303,1.462,two_toed
5.351,60.225,3.639,two_toed
5.384,61.231,1.557,two_toed
3.882,61.476,2.222,two_toed
6.235,62.678,2.816,two_toed
4.689,64.691,1.68,two_toed
3.995,61.184,2.803,two_toed
6.721,64.064,2.637,two_toed
6.866,62.937,2.583,two_toed
6.297,63.03,2.344,two_toed
5.726,62.187,3.08,two_toed
8.054,65.801,2.597,two_toed
5.299,63.077,4.872,two_toed
7.141,62.705,2.921,two_toed
4.654,63.477,2.838,two_toed
6.474,63.247,3.204,two_toed
6.543,62.709,1.754,two_toed
7.349,63.248,3.139,two_toed
4.624,63.182,1.005,two_toed
6.496,62.364,2.731,two_toed
6.524,62.495,1.685,two_toed
6.546,63.624,2.675,two_toed
5.692,63.163,2.349,two_toed
5.015,65.183,0.193,two_toed
5.42,60.827,3.483,two_toed
7.269,62.622,3.031,two_toed
4.184,61.314,3.394,two_toed
5.346,61.614,1.997,two_toed
3.678,62.699,0.665,two_toed
4.968,62.593,1.269,two_toed
6.672,64.459,3.238,two_toed
5.742,63.604,0.751,two_toed
5.617,61.211,1.736,two_toed
6.197,62.472,3.571,two_toed
4.672,62.422,1.674,two_toed
6.879,64.256,1.158,two_toed
7.648,62.989,1.985,two_toed
6.403,61.739,1.287,two_toed
5.373,63.196,4.418,two_toed
6.474,62.69,1.945,two_toed
6.393,62.77,4.492,two_toed
6.292,62.629,2.848,two_toed
4.377,63.684,2.756,two_toed
6.738,63.993,3.144,two_toed
5.363,64.634,0.462,two_toed
6.834,64.109,2.544,two_toed
6.683,63.856,1.285,two_toed
4.425,62.702,2.456,two_toed
5.677,62.465,1.522,two_toed
5.716,62.409,4.014,two_toed
5.579,63.089,1.977,two_toed
7.328,61.694,2.279,two_toed
5.479,63.023,2.75,two_toed
4.23,62.967,3.369,two_toed
6.14,63.275,1.839,two_toed
4.761,61.406,1.912,two_toed
7.015,62.948,1.533,two_toed
5.983,63.732,1.361,two_toed
4.874,62.868,1.307,two_toed
5.435,63.051,2.355,two_toed
6.126,62.314,0.744,two_toed
5.377,62.019,2.178,two_toed
4.161,63.71,3.167,two_toed
4.404,64.597,2.989,two_toed
5.134,63.757,2.248,two_toed
4.983,62.43,2.89,two_toed
4.943,61.448,2.653,two_toed
5.473,63.022,2.385,two_toed
4.718,65.738,2.423,two_toed
5.408,63.155,2.728,two_toed
6.934,63.208,2.279,two_toed
7.535,63.209,2.4,two_toed
5.727,63.22,0.693,two_toed
6.146,61.991,1.523,two_toed
4.059,64.728,2.643,two_toed
5.555,63.692,3.474,two_toed
5.684,62.156,1.013,two_toed
4.147,61.441,2.988,two_toed
4.103,61.929,0.923,two_toed
5.705,62.865,3.157,two_toed
5.617,63.042,3.042,two_toed
5.955,61.227,0.558,two_toed
4.654,62.685,3.522,two_toed
7.525,63.203,4.351,two_toed
7.434,62.991,1.791,two_toed
5.362,63.559,4.807,two_toed
3.625,62.316,3.83,two_toed
6.593,63.405,-0.51,two_toed
5.388,63.35,1.274,two_toed
3.495,64.455,1.146,two_toed
4.21,63.645,3.268,two_toed
6.063,62.307,2.48,two_toed
4.626,62.043,1.74,two_toed
6.29,63.474,1.98,two_toed
5.478,61.329,3.14,two_toed
6.628,64.34,4.072,two_toed
5.931,63.397,2.524,two_toed
6.549,62.656,1.465,two_toed
6.783,63.675,1.66,two_toed
4.071,62.665,0.131,two_toed
4.749,62.596,2.071,two_toed
5.596,63.518,2.633,two_toed
4.231,63.044,1.396,two_toed
6.431,63.959,1.958,two_toed
5.669,63.98,1.491,two_toed
5.824,63.097,3.513,two_toed
6.529,62.478,2.975,two_toed
4.735,61.712,2.138,two_toed
5.993,62.784,3.21,two_toed
4.54,61.706,2.229,two_toed
5.229,62.095,1.761,two_toed
6.36,61.706,0.728,two_toed
5.016,62.784,0.98,two_toed
7.604,63.822,1.137,two_toed
4.839,61.791,2.106,two_toed
5.239,64.092,2.006,two_toed
5.666,62.783,2.795,two_toed
5.846,61.738,2.326,two_toed
5.66,62.632,2.215,two_toed
6.118,62.419,0.284,two_toed
5.406,63.377,2.552,two_toed
4.432,62.375,2.146,two_toed
6.858,61.865,1.59,two_toed
6.258,63.334,2.204,two_toed
5.864,62.52,2.801,two_toed
5.967,65.579,0.55,two_toed
4.707,63.445,1.753,two_toed
5.008,63.187,3.148,two_toed
6.379,61.899,2.019,two_toed
5.322,63.732,2.467,two_toed
6.312,62.777,1.177,two_toed
4.355,62.629,3.707,two_toed
6.055,62.886,1.861,two_toed
4.497,63.128,3.064,two_toed
4.12,62.313,3.49,two_toed
5.517,63.141,3.117,two_toed
5.458,62.786,1.248,two_toed
5.547,63.872,2.199,two_toed
6.083,61.01,2.171,two_toed
3.909,62.162,5.201,two_toed
4.218,63.324,2.215,two_toed
5.061,61.561,2.931,two_toed
6.973,62.634,0.472,two_toed
6.102,63.725,2.286,two_toed
6.31,61.734,2.01,two_toed
7.078,66.294,1.219,two_toed
6.871,62.789,3.38,two_toed
5.193,64.31,0.468,two_toed
5.768,63.69,1.744,two_toed
6.462,62.05,5.087,two_toed
5.886,63.121,3.166,two_toed
4.556,63.92,3.706,two_toed
4.592,62.137,3.347,two_toed
5.7,63.144,2.581,two_toed
4.384,62.482,2.59,two_toed
5.32,62.669,1.975,two_toed
6.671,64.028,5.032,two_toed
6.877,62.859,1.798,two_toed
4.531,63.76,1.444,two_toed
3.262,62.531,2.238,two_toed
5.533,64.103,2.067,two_toed
3.747,67.27,1.16,two_toed
4.548,64.847,0.966,two_toed
5.708,63.307,2.497,two_toed
3.927,62.228,2.259,two_toed
5.59,62.195,2.902,two_toed
6.171,63.305,3.427,two_toed
4.027,62.076,1.778,two_toed
6.648,63.188,2.902,two_toed
5.466,63.2,0.975,two_toed
5.664,62.306,1.514,two_toed
5.06,62.856,1.944,two_toed
5.241,63.525,3.231,two_toed
5.061,61.728,3.127,two_toed
6.31,62.649,2.516,two_toed
5.547,63.669,1.976,two_toed
4.304,63.577,3.349,two_toed
6.429,62.244,1.258,two_toed
4.918,64.211,3.638,two_toed
6.119,62.091,3.098,two_toed
5.235,64.424,0.822,two_toed
6.177,64.23,2.965,two_toed
5.444,61.455,4.548,two_toed
5.881,63.341,1.494,two_toed
5.247,64.334,1.399,two_toed
4.431,61.472,1.564,two_toed
6.008,64.656,1.522,two_toed
4.67,64.15,2.219,two_toed
4.159,65.055,3.689,two_toed
5.736,64.63,3.745,two_toed
6.226,62.544,2.548,two_toed
6.335,61.057,0.688,two_toed
4.388,62.101,2.219,two_toed
5.992,62.518,3.95,two_toed
4.763,64.098,1.88,two_toed
7.017,61.558,2.635,two_toed
4.5,64.44,2.16,two_toed
4.564,60.359,2.122,two_toed
6.309,62.619,2.08,two_toed
5.883,63.735,2.791,two_toed
5.921,63.779,3.19,two_toed
6.064,62.982,0.351,two_toed
7.653,63.066,1.982,two_toed
5.156,64.562,2.037,two_toed
5.665,62.699,1.761,two_toed
5.945,64.659,2.818,two_toed
6.556,64.632,0.845,two_toed
5.985,64.365,1.45,two_toed
4.243,63.743,1.341,two_toed
6.656,62.304,2.92,two_toed
6.683,62.715,2.822,two_toed
7.182,62.485,3.195,two_toed
4.934,60.799,2.876,two_toed
4.737,64.086,2.043,two_toed
4.62,64.427,4.298,two_toed
5.272,64.028,2.787,two_toed
6.584,64.852,0.707,two_toed
6.791,63.455,2.535,two_toed
4.883,64.45,1.348,two_toed
5.808,63.028,0.814,two_toed
5.368,62.638,2.976,two_toed
7.391,62.167,3.673,two_toed
8.125,64.182,1.055,two_toed
5.538,64.005,1.523,two_toed
7.262,62.939,3.405,two_toed
5.009,61.467,3.58,two_toed
6.757,63.51,2.171,two_toed
5.033,62.162,3.677,two_toed
4.127,62.84,2.333,two_toed
5.695,62.58,2.319,two_toed
4.563,61.703,0.285,two_toed
6.216,63.551,1.746,two_toed
3.584,63.683,1.791,two_toed
7.819,61.981,2.812,two_toed
5.947,62.864,1.929,two_toed
4.778,62.17,2.191,two_toed
5.448,63.108,2.78,two_toed
4.906,63.532,2.291,two_toed
5.374,63.172,1.587,two_toed
4.583,63.408,1.874,two_toed
6.086,62.29,0.845,two_toed
7.358,63.278,0.866,two_toed
7.15,63.771,3.799,two_toed
6.049,62.544,2.422,two_toed
5.977,64.621,3.1,two_toed
6.617,63.706,0.986,two_toed
4.509,63.649,2.219,two_toed
5.731,61.991,1.876,two_toed
6.21,65.373,3.368,two_toed
4.31,62.265,0.773,two_toed
5.284,61.963,2.247,two_toed
6.059,61.61,1.648,two_toed
5.111,63.774,1.672,two_toed
5.442,62.981,1.075,two_toed
6.201,62.691,3.092,two_toed
5.026,63.018,2.4,two_toed
5.039,62.741,0.114,two_toed
4.641,61.017,2.627,two_toed
6.49,63.078,4.195,two_toed
