,claw_length_cm,size_cm,specie,tail_length_cm
2840,9.91,63.807,two_toed,0.235
2841,9.348,66.163,two_toed,0.653
2842,9.386,64.472,two_toed,2.533
2843,9.976,65.952,two_toed,0.251
2844,9.027,65.776,two_toed,0.582
2845,5.71,65.161,two_toed,0.902
2846,9.607,66.943,two_toed,-0.083
2847,9.108,66.006,two_toed,-0.03
2848,10.271,66.496,two_toed,-0.35
2849,9.656,66.21,two_toed,0.023
2850,7.768,65.488,two_toed,1.149
2851,9.784,66.565,two_toed,-0.75
2852,9.249,67.114,two_toed,1.716
2853,9.016,66.99,two_toed,0.793
2854,8.508,66.657,two_toed,0.208
2855,9.351,65.138,two_toed,-1.042
2856,7.917,64.208,two_toed,0.922
2857,9.901,64.992,two_toed,-0.022
2858,8.51,64.205,two_toed,1.045
2859,9.24,66.765,two_toed,1.822
2860,10.293,66.406,two_toed,0.693
2861,9.98,67.429,two_toed,0.019
2862,7.714,65.618,two_toed,-0.27
2863,8.895,65.741,two_toed,-1.06
2864,8.52,66.692,two_toed,-0.333
2865,8.587,65.43,two_toed,0.55
2866,10.259,66.119,two_toed,0.706
2867,6.21,66.181,two_toed,-0.431
2868,9.762,65.46,two_toed,0.852
2869,9.982,67.134,two_toed,-0.304
2870,10.778,66.62,two_toed,1.267
2871,7.227,66.111,two_toed,-1.165
2872,8.473,64.801,two_toed,-0.058
2873,12.058,64.42,two_toed,-0.626
2874,10.611,66.397,two_toed,0.738
2875,8.164,66.733,two_toed,-0.423
2876,10.055,66.226,two_toed,2.885
2877,9.802,65.209,two_toed,-0.497
2878,9.171,67.574,two_toed,0.643
2879,8.756,65.95,two_toed,-0.755
2880,10.618,64.92,two_toed,-0.552
2881,10.325,66.398,two_toed,-0.176
2882,8.348,65.094,two_toed,1.86
2883,9.384,65.345,two_toed,0.802
2884,9.935,67.883,two_toed,-1.394
2885,11.076,65.933,two_toed,2.427
2886,9.052,64.423,two_toed,0.766
2887,8.883,65.979,two_toed,0.327
2888,9.713,65.294,two_toed,-0.069
2889,9.508,66.011,two_toed,0.687
2890,8.995,67.035,two_toed,-0.169
2891,7.702,65.97,two_toed,0.206
2892,8.818,65.746,two_toed,0.671
2893,11.159,66.368,two_toed,-0.249
2894,7.906,65.487,two_toed,-0.598
2895,9.222,66.189,two_toed,1.653
2896,9.927,66.412,two_toed,0.1
2897,8.961,66.989,two_toed,1.198
2898,9.955,64.115,two_toed,-2.004
2899,9.664,65.484,two_toed,-0.543
2900,8.051,65.403,two_toed,0.71
2901,8.879,66.854,two_toed,-0.072
2902,9.78,65.054,two_toed,1.431
2903,9.444,65.636,two_toed,1.973
2904,10.987,66.342,two_toed,0.282
2905,9.167,66.729,two_toed,0.808
2906,8.968,66.578,two_toed,-0.269
2907,10.556,66.387,two_toed,0.091
2908,8.915,66.239,two_toed,-0.715
2909,10.502,67.724,two_toed,1.301
2910,10.126,65.568,two_toed,-0.889
2911,10.374,65.547,two_toed,0.857
2912,8.024,66.566,two_toed,0.508
2913,10.041,66.362,two_toed,-1.02
2914,9.932,66.287,two_toed,-0.046
2915,9.38,65.503,two_toed,-0.385
2916,7.913,65.398,two_toed,0.727
2917,8.997,67.242,two_toed,0.372
2918,9.726,66.337,two_toed,-0.05
2919,7.416,65.813,two_toed,0.226
2920,10.285,65.592,two_toed,1.689
2921,9.863,66.512,two_toed,1.475
2922,7.584,65.585,two_toed,-0.072
2923,10.804,65.283,two_toed,2.673
2924,8.442,64.63,two_toed,-1.059
2925,7.408,66.418,two_toed,0.932
2926,8.354,66.843,two_toed,-1.42
2927,7.657,67.531,two_toed,0.58
2928,9.336,65.943,two_toed,0.535
2929,9.287,65.591,two_toed,0.027
2930,8.791,66.263,two_toed,-0.417
2931,8.938,67.307,two_toed,-0.52
2932,7.437,65.072,two_toed,-0.326
2933,8.453,66.685,two_toed,1.121
2934,9.555,66.255,two_toed,1.973
2935,10.594,67.439,two_toed,-1.908
2936,8.133,66.593,two_toed,-0.026
2937,8.958,65.136,two_toed,0.479
2938,9.483,64.559,two_toed,-0.849
2939,9.14,65.511,two_toed,1.24
2940,9.126,66.689,two_toed,0.583
2941,9.682,65.706,two_toed,-0.63
2942,8.835,67.808,two_toed,1
2943,9.208,65.992,two_toed,0.82
2944,10.713,63.871,two_toed,-0.412
2945,7.532,64.817,two_toed,-0.761
2946,10.55,63.76,two_toed,-1.094
2947,7.511,64.803,two_toed,1.574
2948,8.3,68.034,two_toed,0.35
2949,8.297,66.631,two_toed,-1.056
2950,8.707,64.236,two_toed,-0.125
2951,9.423,66.56,two_toed,1.002
2952,9.611,66.557,two_toed,0.782
2953,7.889,65.05,two_toed,0.684
2954,9.7,64.967,two_toed,1.475
2955,7.787,66.377,two_toed,0.089
2956,7.054,67.243,two_toed,0.736
2957,9.61,65.511,two_toed,0.403
2958,8.656,67.943,two_toed,-1.919
2959,8.26,64.762,two_toed,1.233
2960,7.353,65.029,two_toed,-0.826
2961,9.61,65.514,two_toed,0.528
2962,7.658,65.603,two_toed,-0.385
2963,11.492,65.947,two_toed,1.19
2964,7.384,66.231,two_toed,-0.334
2965,7.629,65.814,two_toed,1.178
2966,7.981,64.656,two_toed,0.351
2967,7.633,64.642,two_toed,0.155
2968,10.32,64.976,two_toed,0.629
2969,9.2,65.86,two_toed,-1.3
2970,10.206,65.691,two_toed,1.375
2971,10.743,65.868,two_toed,0.377
2972,10.183,65.386,two_toed,-0.722
2973,9.086,66.683,two_toed,-0.3
2974,10.19,66.339,two_toed,-0.189
2975,10.122,64.863,two_toed,-0.973
2976,7.022,65.426,two_toed,0.95
2977,8.428,65.293,two_toed,0.858
2978,9.97,65.696,two_toed,1.839
2979,7.852,66.763,two_toed,1.15
2980,7.535,63.996,two_toed,-1.797
2981,8.244,65.266,two_toed,2.075
2982,9.341,66.114,two_toed,-0.928
2983,9.792,66.87,two_toed,0.105
2984,10.465,66.263,two_toed,-0.795
2985,10.015,65.455,two_toed,1.55
2986,9.498,67.29,two_toed,0.479
2987,8.284,65.606,two_toed,1.128
2988,9.736,65.824,two_toed,-0.793
2989,9.487,65.932,two_toed,0.577
2990,8.245,66.181,two_toed,0.415
2991,9.181,65.152,two_toed,-0.719
2992,10.337,65.952,two_toed,1.344
2993,8.14,66.177,two_toed,0.938
2994,6.288,65.362,two_toed,-0.093
2995,8.883,66.054,two_toed,-0.288
2996,8.09,65.886,two_toed,1.37
2997,11.456,67.266,two_toed,-1.637
2998,8.027,63.985,two_toed,0.811
2999,6.406,65.848,two_toed,0.471
3000,9.259,64.746,two_toed,-0.102
3001,9.973,66.517,two_toed,1.167
3002,9.483,66.128,two_toed,-1.219
3003,9.116,66.93,two_toed,-0.686
3004,8.737,66.251,two_toed,-0.885
3005,8.014,65.951,two_toed,-1.451
3006,9.73,65.871,two_toed,0.604
3007,9.36,65.146,two_toed,1.351
3008,10.204,66.217,two_toed,1.659
3009,8.295,66.301,two_toed,-1.424
3010,9.001,66.256,two_toed,-0.893
3011,7.928,65.466,two_toed,0.931
3012,8.452,67.603,two_toed,0.149
3013,9.868,65.823,two_toed,-2.3
3014,11.409,65.698,two_toed,0.153
3015,9.706,66.076,two_toed,-0.337
3016,9.777,66.413,two_toed,0.94
3017,9.834,67.189,two_toed,1.497
3018,9.311,63.802,two_toed,1.953
3019,9.332,66.544,two_toed,0.038
3020,9.755,65.482,two_toed,2.12
3021,8.812,66.262,two_toed,-0.05
3022,10.059,66.254,two_toed,0.101
3023,8.17,66.344,two_toed,0.274
3024,9.855,68.106,two_toed,0.9
3025,9.221,66.578,two_toed,-0.247
3026,8.73,65.174,two_toed,0.141
3027,9.407,65.862,two_toed,-1.256
3028,9.892,67.305,two_toed,1.021
3029,9.72,66.126,two_toed,0.306
3030,8.923,65.038,two_toed,0.918
3031,8.316,66.031,two_toed,-0.701
3032,11.31,65.971,two_toed,-0.947
3033,9.692,65.437,two_toed,2.524
3034,9.215,66.192,two_toed,1.576
3035,8.738,64.234,two_toed,0.536
3036,9.591,66.786,two_toed,0.58
3037,10.496,65.875,two_toed,2.735
3038,8.333,66.34,two_toed,1.401
3039,9.875,66.907,two_toed,-1.021
3040,9.041,67.086,two_toed,0.451
3041,9.151,65.49,two_toed,0.651
3042,7.561,67.008,two_toed,0.711
3043,9.446,65.783,two_toed,1.298
3044,8.566,64.795,two_toed,-0.592
3045,8.4,67.063,two_toed,-0.466
3046,10.382,65.932,two_toed,0.981
3047,8.746,67.408,two_toed,-0.48
3048,9.387,65.504,two_toed,1.268
3049,7.619,63.942,two_toed,-0.756
3050,9.038,65.924,two_toed,0.703
3051,8.608,65.906,two_toed,0.878
3052,10.167,67.947,two_toed,1.577
3053,8.546,65.775,two_toed,1.334
3054,10.485,65.119,two_toed,-0.596
3055,8.999,65.56,two_toed,-0.662
3056,8.333,66.56,two_toed,0.873
3057,10.588,65.128,two_toed,1.843
3058,7.334,67.059,two_toed,0.252
3059,10.12,66.007,two_toed,0.552
3060,7.585,66.494,two_toed,-0.061
3061,8.523,65.998,two_toed,-0.018
3062,10.238,66.506,two_toed,2.328
3063,8.662,65.945,two_toed,0.889
3064,7.93,66.763,two_toed,0.547
3065,10.458,65.913,two_toed,1.51
3066,9.581,66.894,two_toed,-0.17
3067,8.9,66.156,two_toed,0.289
3068,8.504,66.256,two_toed,-0.737
3069,8.409,66.008,two_toed,1.202
3070,10.133,65.014,two_toed,-0.067
3071,8.625,65.515,two_toed,0.246
3072,10.558,67.178,two_toed,0.31
3073,8.43,66.102,two_toed,-0.404
3074,8.034,66.37,two_toed,-0.051
3075,8.27,67.025,two_toed,0.933
3076,8.233,66.429,two_toed,-2.942
3077,7.977,63.835,two_toed,0.536
3078,9.028,65.247,two_toed,0.329
3079,10.508,66.433,two_toed,0.377
3080,7.175,66.343,two_toed,-0.404
3081,10.244,66.061,two_toed,-1.033
3082,8.264,65.343,two_toed,-1.025
3083,9.036,63.848,two_toed,0.093
3084,8.665,65.876,two_toed,1.284
3085,10.22,66.68,two_toed,0.332
3086,10.232,67.721,two_toed,1.06
3087,7.306,67.066,two_toed,1.521
3088,9.377,67.657,two_toed,1.367
3089,8.895,67.745,two_toed,0.219
3090,9.092,65.729,two_toed,-0.055
3091,9.32,66.666,two_toed,0.162
3092,8.963,66.952,two_toed,2.124
3093,9.743,66.657,two_toed,1.304
3094,9.049,66.735,two_toed,0.881
3095,8.913,65.544,two_toed,0.249
3096,9.066,66.906,two_toed,1.21
3097,9.58,65.91,two_toed,0.24
3098,8.766,64.544,two_toed,1.302
3099,8.141,67.063,two_toed,-0.068
3100,10.075,65.457,two_toed,0.375
3101,9.182,66.141,two_toed,0.12
3102,9.952,66.067,two_toed,-1.61
3103,10.37,66.442,two_toed,0.913
3104,8.674,66.824,two_toed,1.627
3105,8.519,66.831,two_toed,1.119
3106,7.812,65.049,two_toed,1.672
3107,7.673,66.352,two_toed,-0.559
3108,7.817,66.346,two_toed,-1.296
3109,9.317,66.774,two_toed,0.77
3110,7.915,65.943,two_toed,0.723
3111,9.749,67.317,two_toed,-0.06
3112,9.431,65.887,two_toed,1.423
3113,8.525,67.333,two_toed,2.149
3114,8.66,65.736,two_toed,0.212
3115,9.048,64.664,two_toed,0.483
3116,7.077,64.659,two_toed,-0.785
3117,10.464,64.198,two_toed,0.556
3118,9.589,66.255,two_toed,1.547
3119,9.088,65.009,two_toed,2.293
3120,7.816,64.699,two_toed,0.671
3121,7.229,66.149,two_toed,0.263
3122,6.486,66.115,two_toed,0.525
3123,7.451,65.991,two_toed,-0.581
3124,8.775,66.299,two_toed,-2.15
3125,7.484,63.204,two_toed,0.038
3126,8.144,66.036,two_toed,0.812
3127,9.944,66.283,two_toed,0.667
3128,10.16,65.867,two_toed,0.501
3129,8.676,65.474,two_toed,1.129
3130,8.06,65.167,two_toed,0.405
3131,8.412,66.068,two_toed,-1.113
3132,9.266,65.49,two_toed,0.691
3133,8.562,66.621,two_toed,2.891
3134,7.66,66.803,two_toed,-0.75
3135,9.394,67.62,two_toed,2.177
3136,10.245,65.459,two_toed,0.001
3137,7.521,65.686,two_toed,-1.431
3138,9.85,66.682,two_toed,0.845
3139,9.739,64.487,two_toed,1.627
3140,8.611,61.754,two_toed,3.152
3141,10.359,65.615,two_toed,0.514
3142,8.428,66.437,two_toed,-0.352
3143,10.898,65.889,two_toed,1.402
3144,8.79,64.931,two_toed,-0.098
3145,6.686,65.877,two_toed,0.847
3146,9.476,66.551,two_toed,0.99
3147,9.144,66.706,two_toed,1.84
3148,9.512,65.588,two_toed,-0.756
3149,7.872,65.749,two_toed,0.458
3150,9.347,66.766,two_toed,0.179
3151,9.033,65.82,two_toed,0.544
3152,10,66.46,two_toed,0.697
3153,8.431,67.393,two_toed,0.87
3154,11.249,63.237,two_toed,1.993
3155,8.928,66.493,two_toed,0.774
3156,7.747,65.355,two_toed,-0.318
3157,9.179,67.416,two_toed,-1.934
3158,9.676,65.981,two_toed,0.78
3159,9.027,66.878,two_toed,-1.27
3160,8.639,65.691,two_toed,-0.537
3161,8.605,65.686,two_toed,-1.038
3162,9.472,66.284,two_toed,-0.223
3163,9.017,66.299,two_toed,1.86
3164,7.872,65.016,two_toed,1.143
3165,8.861,67.226,two_toed,1.667
3166,8.062,66.645,two_toed,-0.216
3167,8.827,64.737,two_toed,-0.866
3168,8.474,65.826,two_toed,-1.755
3169,10.531,67.268,two_toed,0.307
3170,8.593,65.963,two_toed,-0.075
3171,10.618,66.433,two_toed,-1.047
3172,9.448,66.451,two_toed,0.607
3173,8.562,66.72,two_toed,-1.179
3174,9.501,66.921,two_toed,-1.77
3175,10.566,67.549,two_toed,0.727
3176,9.746,66.118,two_toed,1.202
3177,8.779,66.335,two_toed,0.102
3178,9.253,66.065,two_toed,-0.724
3179,8.651,64.974,two_toed,0.3
3180,10.035,64.907,two_toed,1.56
3181,7.812,65.457,two_toed,0.935
3182,8.233,64.744,two_toed,0.755
3183,7.906,66.601,two_toed,0.795
3184,10.364,64.574,two_toed,-1.079
3185,9.149,64.979,two_toed,1.8
3186,7.256,65.981,two_toed,0.313
3187,7.263,65.273,two_toed,0.784
3188,8.441,65.482,two_toed,-0.093
3189,8.449,65.09,two_toed,-1.249
3190,9.756,66.491,two_toed,-0.081
3191,9.66,65.229,two_toed,1.894
3192,6.503,66.293,two_toed,0.556
3193,8.621,66.941,two_toed,0.742
3194,9.211,65.178,two_toed,1.201
3195,9.159,68.572,two_toed,0.722
3196,8.217,63.926,two_toed,0.035
3197,10.261,65.856,two_toed,0.353
3198,9.041,66.075,two_toed,-0.768
3199,8.905,63.986,two_toed,0.895
3200,7.957,65.194,two_toed,1.863
3201,8.572,65.705,two_toed,0.88
3202,9.109,67.318,two_toed,-0.348
3203,8.586,64.356,two_toed,-0.235
3204,8.029,63.566,two_toed,-0.332
3205,8.558,66.361,two_toed,1.945
3206,9.83,67.493,two_toed,-0.34
3207,10.977,66.07,two_toed,-0.427
3208,9.301,64.896,two_toed,0.209
3209,9.216,63.706,two_toed,-1.239
3210,6.702,64.347,two_toed,0.314
3211,9.122,66.644,two_toed,0.749
3212,8.474,66.948,two_toed,0.327
3213,7.934,63.09,two_toed,1.506
3214,8.968,67.234,two_toed,1.411
3215,9.585,67.553,two_toed,1.643
3216,7.272,66.169,two_toed,0.926
3217,9.129,66.866,two_toed,-0.483
3218,7.589,65.389,two_toed,0.675
3219,10.2,66.177,two_toed,0.011
3220,9.154,67.037,two_toed,-0.31
3221,10.635,66.396,two_toed,0.435
3222,9.123,67.994,two_toed,-0.001
3223,11.132,65.16,two_toed,0.79
3224,7.843,65.835,two_toed,-0.596
3225,10.141,66.406,two_toed,1.23
3226,9.175,65.266,two_toed,-0.375
3227,9.799,64.158,two_toed,-0.07
3228,10.435,66.691,two_toed,0.319
3229,9.705,66.246,two_toed,0.469
3230,10.255,64.5,two_toed,-0.066
3231,8.835,66.941,two_toed,-1.193
3232,7.468,65.962,two_toed,-0.073
3233,6.413,66.598,two_toed,-0.926
3234,9.495,65.256,two_toed,0.003
3235,9.122,67.357,two_toed,-0.916
3236,8.276,65.479,two_toed,1.323
3237,8.814,64.917,two_toed,0.102
3238,8.747,67.853,two_toed,0.843
3239,10.362,67.4,two_toed,1.286
3240,9.844,64.799,two_toed,1.22
3241,9.963,66.569,two_toed,0.914
3242,8.318,67.179,two_toed,0.515
3243,8.677,66.696,two_toed,-0.304
3244,8.447,63.961,two_toed,0.137
3245,9.184,66.017,two_toed,2.21
3246,8.992,66.202,two_toed,1.26
3247,9.153,66.665,two_toed,-0.403
3248,8.975,65.904,two_toed,2.219
3249,7.337,66.675,two_toed,0.088
3250,8.811,64.688,two_toed,-0.28
3251,7.38,66.272,two_toed,-0.284
3252,9.59,64.242,two_toed,2.103
3253,8.832,65.885,two_toed,-0.269
3254,8.559,66.625,two_toed,0.31
3255,10.08,64.122,two_toed,-1.42
3256,9.186,65.588,two_toed,-0.115
3257,10.717,65.267,two_toed,0.237
3258,8.981,65.539,two_toed,0.227
3259,7.885,65.251,two_toed,0.31
3260,8.498,65.469,two_toed,1.055
3261,11.781,66.099,two_toed,1.289
3262,9.275,67.221,two_toed,0.065
3263,8.811,64.654,two_toed,0.814
3264,8.112,64.715,two_toed,-1.628
3265,8.35,66.15,two_toed,1.035
3266,9.263,65,two_toed,-0.222
3267,8.124,67.016,two_toed,1.026
3268,9.748,65.986,two_toed,0.414
3269,9.109,65.454,two_toed,1.949
3270,9.424,66.31,two_toed,0.424
3271,9.385,66.71,two_toed,0.483
3272,8.896,66.604,two_toed,2.538
3273,10.401,65.948,two_toed,0.66
3274,8.96,65.989,two_toed,0.197
3275,9.925,66.416,two_toed,0.156
3276,8.633,64.958,two_toed,-0.032
3277,8.601,66.294,two_toed,2.126
3278,7.364,65.461,two_toed,-0.99
3279,9.652,67.574,two_toed,-1.929
3280,8.605,65.066,two_toed,-0.364
3281,10.042,65.743,two_toed,0.957
3282,9.901,65.753,two_toed,1.089
3283,9.371,66.129,two_toed,2.428
3284,10.724,66.425,two_toed,1.589
3285,9.886,65.81,two_toed,0.208
3286,8.188,67.833,two_toed,-0.541
3287,9.581,67.012,two_toed,-1.292
3288,9.166,64.985,two_toed,0.418
3289,8.551,65.518,two_toed,-0.389
3290,9.327,66.505,two_toed,-0.22
3291,9.712,65.34,two_toed,0
3292,7.614,66.711,two_toed,-0.292
3293,7.429,65.749,two_toed,1.368
3294,9.31,65.894,two_toed,0.751
3295,9.026,68.077,two_toed,1.386
3296,9.412,66.061,two_toed,1.16
3297,8.802,63.86,two_toed,1.61
3298,8.643,66.384,two_toed,1.089
3299,9.371,66.622,two_toed,2.424
3300,9.14,66.033,two_toed,0.771
3301,10.991,66.646,two_toed,0.14
3302,10.488,67.262,two_toed,0.648
3303,9.989,65.266,two_toed,2.073
3304,9.27,66.19,two_toed,1.068
3305,8.662,65.518,two_toed,0.87
3306,10.126,66.144,two_toed,0.932
3307,9.678,66.09,two_toed,1.874
3308,9.398,65.339,two_toed,0.13
3309,7.629,65.326,two_toed,1.604
3310,8.595,67.68,two_toed,0.972
3311,9.32,65.247,two_toed,-1.6
3312,7.775,66.447,two_toed,0.621
3313,9.767,65.606,two_toed,1.93
3314,9.989,65.453,two_toed,-0.9
3315,8.077,65.301,two_toed,-0.697
3316,9.41,67.649,two_toed,-0.35
3317,6.27,65.138,two_toed,1.318
3318,9.266,67.174,two_toed,-1.396
3319,9.262,65.695,two_toed,-1.51
3320,8.68,65.871,two_toed,-0.15
3321,9.771,66.991,two_toed,-0.333
3322,9.956,65.336,two_toed,0.072
3323,7.924,66.733,two_toed,0.57
3324,9.238,66.445,two_toed,-0.331
3325,9.559,66.899,two_toed,0.498
3326,8.075,66.535,two_toed,0.123
3327,9.22,66.359,two_toed,1.649
3328,8.136,65.469,two_toed,0.686
3329,7.692,67.953,two_toed,0.626
3330,8.33,66.172,two_toed,-0.85
3331,8.635,64.824,two_toed,0.96
3332,8.709,64.432,two_toed,-0.237
3333,10.038,66.214,two_toed,-0.586
3334,9.445,66.407,two_toed,-0.616
3335,8.056,65.6,two_toed,2.182
3336,9.084,66.172,two_toed,1.46
3337,6.901,66.942,two_toed,-1.264
3338,9.408,66.273,two_toed,0.173
3339,10.588,66.827,two_toed,-0.083
3340,8.835,65.398,two_toed,-1.347
3341,6.574,66.418,two_toed,0.146
3342,7.641,64.692,two_toed,-1.899
3343,8.44,65.155,two_toed,-0.815
3344,9.539,66.736,two_toed,0.611
3345,10.999,64.887,two_toed,-0.043
3346,9.657,65.934,two_toed,-0.731
3347,10.006,66.092,two_toed,0.086
3348,9.005,65.456,two_toed,-0.503
3349,9.085,64.658,two_toed,0.385
3350,9.002,63.925,two_toed,1.398
3351,8.204,67.405,two_toed,1.487
3352,9.879,67.036,two_toed,-0.12
3353,8.792,65.57,two_toed,-0.652
3354,7.407,65.557,two_toed,0.536
3355,8.791,65.053,two_toed,1.026
3356,10.327,65.996,two_toed,2.014
3357,8.026,63.883,two_toed,2.126
3358,9.324,67.12,two_toed,2.674
3359,9.589,66.09,two_toed,-0.143
3360,10.261,63.334,two_toed,0.39
3361,6.549,64.533,two_toed,0.522
3362,8.25,66.951,two_toed,-0.982
3363,10.252,68.174,two_toed,-0.413
3364,9.126,65.51,two_toed,1.718
3365,8.218,65.747,two_toed,0.812
3366,9.294,66.442,two_toed,1.066
3367,7.408,66.483,two_toed,0.452
3368,9.901,64.399,two_toed,-1.266
3369,8.67,66.599,two_toed,0.928
3370,9.339,64.764,two_toed,-0.087
3371,10.048,66.611,two_toed,1.227
3372,6.175,65.547,two_toed,-1.567
3373,7.386,65.435,two_toed,1.996
3374,8.198,66.293,two_toed,1.002
3375,8.801,67.327,two_toed,0.024
3376,10.573,68.151,two_toed,-0.365
3377,7.608,67.173,two_toed,2.181
3378,9.697,66.725,two_toed,0.179
3379,8.953,65.527,two_toed,-0.652
3380,8.019,67.625,two_toed,0.246
3381,8.996,65.759,two_toed,0.111
3382,9.384,66.314,two_toed,-1.173
3383,8.722,66.564,two_toed,1.956
3384,8.672,65.083,two_toed,0.984
3385,8.932,66.532,two_toed,0.327
3386,11.069,65.706,two_toed,0.862
3387,9.069,64.613,two_toed,-1.142
3388,8.729,66.883,two_toed,2.227
3389,8.548,63.862,two_toed,0.369
3390,7.67,65.469,two_toed,1.63
3391,7.099,65.569,two_toed,0.154
3392,10.02,66.273,two_toed,-0.71
3393,10.085,66.238,two_toed,2.093
3394,8.22,67.367,two_toed,0.195
3395,8.617,65.939,two_toed,1.211
3396,9.836,65.793,two_toed,0.791
3397,8.59,66.054,two_toed,-0.097
3398,8.211,66.921,two_toed,0.213
3399,9.583,65.45,two_toed,1.001
3400,10.049,65.587,two_toed,0.363
3401,9.82,64.508,two_toed,0.334
3402,8.98,67.354,two_toed,1.124
3403,9.261,65.628,two_toed,0.097
3404,8.35,66.555,two_toed,0.849
3405,8.191,67.189,two_toed,-0.107
3406,7.959,66.949,two_toed,0.655
3407,9.406,66.319,two_toed,0.657
3408,9.996,65.548,two_toed,1.517
3409,10.448,63.979,two_toed,0.879
3410,8.086,67.064,two_toed,1.125
3411,7.122,65.006,two_toed,0.024
3412,8.964,66.064,two_toed,0.126
3413,10.412,66.408,two_toed,1.34
3414,9.744,66.274,two_toed,0.853
3415,9.292,65.875,two_toed,-0.468
3416,7.265,64.733,two_toed,1.456
3417,8.548,66.921,two_toed,-0.027
3418,7.577,65.865,two_toed,1.238
3419,7.98,66.745,two_toed,-2.262
3420,9.992,65.501,two_toed,1.434
3421,6.677,64.986,two_toed,0.184
3422,8.79,66.605,two_toed,0.153
3423,9.737,66.408,two_toed,-1.209
3424,8.293,65.187,two_toed,0.156
3425,8.902,66.277,two_toed,-0.236
3426,9.188,66.554,two_toed,0.534
3427,7.559,66.559,two_toed,0.761
3428,9.79,63.756,two_toed,-0.383
3429,9.661,66.082,two_toed,0.703
3430,9.998,64.379,two_toed,1.529
3431,9.585,65.197,two_toed,-0.945
3432,9.274,65.082,two_toed,0.873
3433,8.58,66.613,two_toed,1.688
3434,8.571,66.993,two_toed,1.281
3435,9.061,67.224,two_toed,-1.738
3436,8.713,64.406,two_toed,-0.091
3437,8.278,66.595,two_toed,1.584
3438,8.467,65.165,two_toed,0.631
3439,8.954,65.238,two_toed,0.619
3440,9.568,66.173,two_toed,0.472
3441,9.149,65.915,two_toed,-1.406
3442,11.128,66.455,two_toed,-0.018
3443,11.193,66.513,two_toed,0.62
3444,10.134,66.532,two_toed,0.533
3445,8.002,66.324,two_toed,-1.13
3446,8.685,65.848,two_toed,-0.342
3447,9.242,64.173,two_toed,-0.862
3448,8.658,65.057,two_toed,0.833
3449,7.959,65.218,two_toed,0.141
3450,8.55,66.669,two_toed,0.129
3451,9.571,66.362,two_toed,0.009
3452,9.441,64.789,two_toed,0.808
3453,9.277,64.862,two_toed,-0.61
3454,8.507,63.694,two_toed,0.046
3455,10.069,66.843,two_toed,0.411
3456,7.91,67.089,two_toed,-0.337
3457,9.815,65.455,two_toed,-0.859
3458,8.202,66.517,two_toed,0.703
3459,6.694,66.739,two_toed,0.746
3460,10.668,64.866,two_toed,0.754
3461,8.789,65.393,two_toed,0.757
3462,9.446,67.847,two_toed,0.535
3463,10.516,66.628,two_toed,-0.685
3464,8.331,65.352,two_toed,0.242
3465,8.488,65.941,two_toed,-1.76
3466,9.009,66.797,two_toed,-0.804
3467,8.365,66.992,two_toed,-0.41
3468,9.323,65.218,two_toed,1.889
3469,9.811,66.496,two_toed,-0.48
3470,10.74,65.156,two_toed,0.428
3471,9.234,67.602,two_toed,0.375
3472,8.833,65.97,two_toed,-0.612
3473,8.165,65.276,two_toed,-1.368
3474,8.599,67.398,two_toed,-0.688
3475,10.162,65.689,two_toed,1.419
3476,10.554,66.198,two_toed,0.753
3477,10.082,66.101,two_toed,0.202
3478,8.716,64.725,two_toed,-0.99
3479,7.821,65.484,two_toed,0.473
3480,11.096,67.665,two_toed,1.208
3481,9.018,65.423,two_toed,0.685
3482,9.357,66.118,two_toed,1.06
3483,8.809,65.114,two_toed,1.037
3484,8.612,65.252,two_toed,-0.47
3485,9.543,62.92,two_toed,0.948
3486,8.573,66.557,two_toed,1.36
3487,9.487,64.532,two_toed,0.187
3488,8.747,66.292,two_toed,0.082
3489,8.947,65.205,two_toed,0.064
3490,10.209,65.257,two_toed,1.713
3491,9.613,66.722,two_toed,-1.499
3492,9.976,65.989,two_toed,-1.376
3493,9.098,65.437,two_toed,-0.244
3494,8.526,65.623,two_toed,2.313
3495,9.399,64.179,two_toed,0.232
3496,9.603,65.386,two_toed,0.559
3497,8.707,65.775,two_toed,1.183
3498,9.207,66.281,two_toed,0.084
3499,8.413,66.17,two_toed,0.476
3500,6.041,66.673,two_toed,-1.478
3501,8.205,68.203,two_toed,0.009
3502,8.687,64.339,two_toed,1.398
3503,9.661,65.677,two_toed,0.53
3504,6.569,66.219,two_toed,-1.755
3505,8.225,66.493,two_toed,0.893
3506,9.01,65.038,two_toed,-0.437
3507,8.799,66.268,two_toed,-0.431
3508,10.003,65.963,two_toed,0.378
3509,8.447,66.69,two_toed,-0.33
3510,9.813,65.699,two_toed,0.486
3511,8.274,66.504,two_toed,1.525
3512,10.116,64.841,two_toed,-2.184
3513,8.674,66.028,two_toed,0.678
3514,9.514,63.7,two_toed,-1.071
3515,9.252,65.484,two_toed,1.828
3516,8.983,66.033,two_toed,0.168
3517,9.945,64.795,two_toed,-1.064
3518,9.705,65.43,two_toed,1.373
3519,8.26,66.437,two_toed,0.435
3520,9.317,65.954,two_toed,-1.233
3521,9.383,65.707,two_toed,-0.065
3522,8.38,64.347,two_toed,-1.378
3523,8.335,65.274,two_toed,1.351
3524,9.771,66.456,two_toed,1.491
3525,8.319,64.022,two_toed,2.494
